case_id,segmentation_A,segmentation_B,warped_segmentation_A,flips_percentage,log_jac_std,dice,hd95
OAI.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image,evaluation_results/ants/SyN/OAI/results/OAI.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image/OAI.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image/OAI.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image.9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image/OAI.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image.warped_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_seg.nii.gz,0.0,0.042325255,0.017306301251326702,16.750099132589014
OAI.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_to_9567704_20040319_SAG_3D_DESS_LEFT_016610013903_image,evaluation_results/ants/SyN/OAI/results/OAI.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_to_9567704_20040319_SAG_3D_DESS_LEFT_016610013903_image/OAI.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_to_9567704_20040319_SAG_3D_DESS_LEFT_016610013903_image.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_to_9567704_20040319_SAG_3D_DESS_LEFT_016610013903_image/OAI.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_to_9567704_20040319_SAG_3D_DESS_LEFT_016610013903_image.9567704_20040319_SAG_3D_DESS_LEFT_016610013903_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_to_9567704_20040319_SAG_3D_DESS_LEFT_016610013903_image/OAI.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_to_9567704_20040319_SAG_3D_DESS_LEFT_016610013903_image.warped_9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_seg.nii.gz,0.0,0.043265242,0.2670247868855954,5.310103444499549
OAI.9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image,evaluation_results/ants/SyN/OAI/results/OAI.9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image/OAI.9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image.9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image/OAI.9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image.9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image/OAI.9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_to_9897397_20051214_SAG_3D_DESS_RIGHT_016610636212_image.warped_9444401_20050712_SAG_3D_DESS_RIGHT_016610417603_image_seg.nii.gz,0.0,0.07149013,0.0155291632270835,16.204841485947775
OAI.9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_to_9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image,evaluation_results/ants/SyN/OAI/results/OAI.9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_to_9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image/OAI.9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_to_9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image.9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_to_9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image/OAI.9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_to_9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image.9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_to_9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image/OAI.9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_to_9192885_20041202_SAG_3D_DESS_RIGHT_016610301646_image.warped_9902757_20041112_SAG_3D_DESS_RIGHT_016610077012_image_seg.nii.gz,0.0,0.07444849,0.6128868749619198,5.075976143257272
OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9745458_20040930_SAG_3D_DESS_RIGHT_016610258212_image,evaluation_results/ants/SyN/OAI/results/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9745458_20040930_SAG_3D_DESS_RIGHT_016610258212_image/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9745458_20040930_SAG_3D_DESS_RIGHT_016610258212_image.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9745458_20040930_SAG_3D_DESS_RIGHT_016610258212_image/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9745458_20040930_SAG_3D_DESS_RIGHT_016610258212_image.9745458_20040930_SAG_3D_DESS_RIGHT_016610258212_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9745458_20040930_SAG_3D_DESS_RIGHT_016610258212_image/OAI.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_to_9745458_20040930_SAG_3D_DESS_RIGHT_016610258212_image.warped_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_seg.nii.gz,0.0,0.051433552,0.49049267825901555,6.5260575795565305
OAI.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_to_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image,evaluation_results/ants/SyN/OAI/results/OAI.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_to_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image/OAI.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_to_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_to_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image/OAI.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_to_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_to_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image/OAI.9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_to_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image.warped_9674570_20040913_SAG_3D_DESS_RIGHT_016610699609_image_seg.nii.gz,0.0,0.047248397,0.3289446574987129,5.895048004935531
OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image.9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9625955_20050810_SAG_3D_DESS_RIGHT_016610460509_image.warped_9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_seg.nii.gz,0.0,0.036635425,0.023150321166099778,17.27431122749542
OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9211869_20060307_SAG_3D_DESS_RIGHT_016610880409_image,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9211869_20060307_SAG_3D_DESS_RIGHT_016610880409_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9211869_20060307_SAG_3D_DESS_RIGHT_016610880409_image.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9211869_20060307_SAG_3D_DESS_RIGHT_016610880409_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9211869_20060307_SAG_3D_DESS_RIGHT_016610880409_image.9211869_20060307_SAG_3D_DESS_RIGHT_016610880409_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9211869_20060307_SAG_3D_DESS_RIGHT_016610880409_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9211869_20060307_SAG_3D_DESS_RIGHT_016610880409_image.warped_9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_seg.nii.gz,0.0,0.03315274,0.3071454142349591,8.966465359639109
OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9567704_20050505_SAG_3D_DESS_LEFT_016610398706_image,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9567704_20050505_SAG_3D_DESS_LEFT_016610398706_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9567704_20050505_SAG_3D_DESS_LEFT_016610398706_image.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9567704_20050505_SAG_3D_DESS_LEFT_016610398706_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9567704_20050505_SAG_3D_DESS_LEFT_016610398706_image.9567704_20050505_SAG_3D_DESS_LEFT_016610398706_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9567704_20050505_SAG_3D_DESS_LEFT_016610398706_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9567704_20050505_SAG_3D_DESS_LEFT_016610398706_image.warped_9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_seg.nii.gz,0.0,0.04112012,0.637603305815333,2.462935255587486
OAI.9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_to_9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image,evaluation_results/ants/SyN/OAI/results/OAI.9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_to_9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image/OAI.9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_to_9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image.9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_to_9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image/OAI.9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_to_9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image.9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_to_9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image/OAI.9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_to_9992358_20050105_SAG_3D_DESS_RIGHT_016610313712_image.warped_9802877_20040730_SAG_3D_DESS_RIGHT_016610238211_image_seg.nii.gz,0.0,0.05492308,0.07079824664624491,9.77063953259279
OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image.warped_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_seg.nii.gz,0.0,0.042811953,0.10285175681336393,8.73689780489603
OAI.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_to_9864733_20050826_SAG_3D_DESS_LEFT_016610495603_image,evaluation_results/ants/SyN/OAI/results/OAI.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_to_9864733_20050826_SAG_3D_DESS_LEFT_016610495603_image/OAI.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_to_9864733_20050826_SAG_3D_DESS_LEFT_016610495603_image.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_to_9864733_20050826_SAG_3D_DESS_LEFT_016610495603_image/OAI.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_to_9864733_20050826_SAG_3D_DESS_LEFT_016610495603_image.9864733_20050826_SAG_3D_DESS_LEFT_016610495603_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_to_9864733_20050826_SAG_3D_DESS_LEFT_016610495603_image/OAI.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_to_9864733_20050826_SAG_3D_DESS_LEFT_016610495603_image.warped_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_seg.nii.gz,0.0,0.059597213,0.4039488449923175,10.224345801632474
OAI.9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_to_9496443_20040615_SAG_3D_DESS_LEFT_016610057303_image,evaluation_results/ants/SyN/OAI/results/OAI.9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_to_9496443_20040615_SAG_3D_DESS_LEFT_016610057303_image/OAI.9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_to_9496443_20040615_SAG_3D_DESS_LEFT_016610057303_image.9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_to_9496443_20040615_SAG_3D_DESS_LEFT_016610057303_image/OAI.9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_to_9496443_20040615_SAG_3D_DESS_LEFT_016610057303_image.9496443_20040615_SAG_3D_DESS_LEFT_016610057303_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_to_9496443_20040615_SAG_3D_DESS_LEFT_016610057303_image/OAI.9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_to_9496443_20040615_SAG_3D_DESS_LEFT_016610057303_image.warped_9971275_20060111_SAG_3D_DESS_LEFT_016610658306_image_seg.nii.gz,0.0,0.038533792,0.49376012474498077,6.434012319386774
OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9884303_20041108_SAG_3D_DESS_LEFT_016610135503_image,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9884303_20041108_SAG_3D_DESS_LEFT_016610135503_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9884303_20041108_SAG_3D_DESS_LEFT_016610135503_image.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9884303_20041108_SAG_3D_DESS_LEFT_016610135503_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9884303_20041108_SAG_3D_DESS_LEFT_016610135503_image.9884303_20041108_SAG_3D_DESS_LEFT_016610135503_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9884303_20041108_SAG_3D_DESS_LEFT_016610135503_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9884303_20041108_SAG_3D_DESS_LEFT_016610135503_image.warped_9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_seg.nii.gz,0.0,0.045333944,0.031409644216047417,16.993706049605628
OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image,evaluation_results/ants/SyN/OAI/results/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image.9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9085290_20051103_SAG_3D_DESS_LEFT_016610952703_image.warped_9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_seg.nii.gz,0.0,0.06318156,0.032035963167833685,18.423435876946407
OAI.9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_to_9264046_20050622_SAG_3D_DESS_RIGHT_016610935130_image,evaluation_results/ants/SyN/OAI/results/OAI.9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_to_9264046_20050622_SAG_3D_DESS_RIGHT_016610935130_image/OAI.9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_to_9264046_20050622_SAG_3D_DESS_RIGHT_016610935130_image.9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_to_9264046_20050622_SAG_3D_DESS_RIGHT_016610935130_image/OAI.9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_to_9264046_20050622_SAG_3D_DESS_RIGHT_016610935130_image.9264046_20050622_SAG_3D_DESS_RIGHT_016610935130_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_to_9264046_20050622_SAG_3D_DESS_RIGHT_016610935130_image/OAI.9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_to_9264046_20050622_SAG_3D_DESS_RIGHT_016610935130_image.warped_9902757_20051021_SAG_3D_DESS_RIGHT_016610209509_image_seg.nii.gz,0.0,0.043723296,0.04874968002431839,10.527300996089568
OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9587749_20050707_SAG_3D_DESS_LEFT_016610415806_image,evaluation_results/ants/SyN/OAI/results/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9587749_20050707_SAG_3D_DESS_LEFT_016610415806_image/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9587749_20050707_SAG_3D_DESS_LEFT_016610415806_image.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9587749_20050707_SAG_3D_DESS_LEFT_016610415806_image/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9587749_20050707_SAG_3D_DESS_LEFT_016610415806_image.9587749_20050707_SAG_3D_DESS_LEFT_016610415806_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9587749_20050707_SAG_3D_DESS_LEFT_016610415806_image/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9587749_20050707_SAG_3D_DESS_LEFT_016610415806_image.warped_9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_seg.nii.gz,0.0,0.024989912,0.0032899772857218736,17.88383747236847
OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9968924_20041213_SAG_3D_DESS_LEFT_016610310002_image,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9968924_20041213_SAG_3D_DESS_LEFT_016610310002_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9968924_20041213_SAG_3D_DESS_LEFT_016610310002_image.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9968924_20041213_SAG_3D_DESS_LEFT_016610310002_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9968924_20041213_SAG_3D_DESS_LEFT_016610310002_image.9968924_20041213_SAG_3D_DESS_LEFT_016610310002_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9968924_20041213_SAG_3D_DESS_LEFT_016610310002_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9968924_20041213_SAG_3D_DESS_LEFT_016610310002_image.warped_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_seg.nii.gz,0.0,0.033773445,0.060719377099886576,12.654958011880524
OAI.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_to_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_to_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image/OAI.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_to_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_to_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image/OAI.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_to_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image.9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_to_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image/OAI.9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_to_9663614_20050923_SAG_3D_DESS_LEFT_016610593102_image.warped_9003406_20060322_SAG_3D_DESS_LEFT_016610899303_image_seg.nii.gz,0.0,0.06971607,0.5921106579023381,4.63818377607836
OAI.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_to_9958234_20051013_SAG_3D_DESS_RIGHT_016610200609_image,evaluation_results/ants/SyN/OAI/results/OAI.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_to_9958234_20051013_SAG_3D_DESS_RIGHT_016610200609_image/OAI.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_to_9958234_20051013_SAG_3D_DESS_RIGHT_016610200609_image.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_to_9958234_20051013_SAG_3D_DESS_RIGHT_016610200609_image/OAI.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_to_9958234_20051013_SAG_3D_DESS_RIGHT_016610200609_image.9958234_20051013_SAG_3D_DESS_RIGHT_016610200609_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_to_9958234_20051013_SAG_3D_DESS_RIGHT_016610200609_image/OAI.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_to_9958234_20051013_SAG_3D_DESS_RIGHT_016610200609_image.warped_9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_seg.nii.gz,0.0,0.04280825,0.5798786696185423,7.655671629009242
